src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,is_malicious
17.253.13.136,10.193.107.99,443,57659,1290,0.00011682510375976562,1290.0,2406420,0
17.253.13.136,10.193.107.99,443,57659,1290,7.104873657226562e-05,1290.0,2407658,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,1290.0,2408896,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00012803077697753906,1290.0,2410134,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00022912025451660156,1290.0,2411372,0
10.193.107.99,17.253.13.136,57659,443,52,8.487701416015625e-05,1166.2,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,8.606910705566406e-05,1166.2,2412610,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0002429485321044922,1166.2,2413848,0
17.253.13.136,10.193.107.99,443,57659,1290,7.700920104980469e-05,1166.2,2415086,0
17.253.13.136,10.193.107.99,443,57659,1290,7.104873657226562e-05,1166.2,2416324,0
17.253.13.136,10.193.107.99,443,57659,1290,6.794929504394531e-05,1166.2,2417562,0
17.253.13.136,10.193.107.99,443,57659,1290,7.200241088867188e-05,1166.2,2418800,0
17.253.13.136,10.193.107.99,443,57659,1290,0.000141143798828125,1166.2,2420038,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0002498626708984375,1166.2,2421276,0
17.253.13.136,10.193.107.99,443,57659,1290,8.106231689453125e-05,1166.2,2422514,0
17.253.13.136,10.193.107.99,443,57659,1290,7.796287536621094e-05,1290.0,2423752,0
10.193.107.99,17.253.13.136,57659,443,52,3.600120544433594e-05,1166.2,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00023603439331054688,1166.2,2424990,0
17.253.13.136,10.193.107.99,443,57659,1290,7.390975952148438e-05,1166.2,2426228,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00021409988403320312,1166.2,2427466,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0002970695495605469,1166.2,2428704,0
17.253.13.136,10.193.107.99,443,57659,1290,7.486343383789062e-05,1166.2,2429942,0
17.253.13.136,10.193.107.99,443,57659,1290,6.914138793945312e-05,1166.2,2431180,0
17.253.13.136,10.193.107.99,443,57659,1290,7.987022399902344e-05,1166.2,2432418,0
17.253.13.136,10.193.107.99,443,57659,1290,6.794929504394531e-05,1166.2,2433656,0
10.193.107.99,17.253.13.136,57659,443,52,3.409385681152344e-05,1042.4,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0002460479736328125,1166.2,2434894,0
17.253.13.136,10.193.107.99,443,57659,1290,7.390975952148438e-05,1166.2,2436132,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00014710426330566406,1166.2,2437370,0
17.253.13.136,10.193.107.99,443,57659,1290,7.390975952148438e-05,1166.2,2438608,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,1166.2,2439846,0
17.253.13.136,10.193.107.99,443,57659,1290,7.009506225585938e-05,1166.2,2441084,0
10.193.107.99,17.253.13.136,57659,443,52,3.504753112792969e-05,1042.4,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00021886825561523438,1042.4,2442322,0
17.253.13.136,10.193.107.99,443,57659,1290,7.319450378417969e-05,1042.4,2443560,0
17.253.13.136,10.193.107.99,443,57659,1290,9.489059448242188e-05,1166.2,2444798,0
17.253.13.136,10.193.107.99,443,57659,1290,7.510185241699219e-05,1166.2,2446036,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0003058910369873047,1166.2,2447274,0
17.253.13.136,10.193.107.99,443,57659,1290,7.009506225585938e-05,1166.2,2448512,0
10.193.107.99,17.253.13.136,57659,443,52,3.4809112548828125e-05,1042.4,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,6.818771362304688e-05,1042.4,2449750,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0003209114074707031,1042.4,2450988,0
17.253.13.136,10.193.107.99,443,57659,1290,7.295608520507812e-05,1166.2,2452226,0
17.253.13.136,10.193.107.99,443,57659,1290,7.605552673339844e-05,1166.2,2453464,0
17.253.13.136,10.193.107.99,443,57659,1019,6.389617919921875e-05,1139.1,2454702,0
10.193.107.99,17.253.13.136,57659,443,52,3.218650817871094e-05,1015.3,9127,0
10.193.107.99,17.253.13.136,57659,443,52,0.0002110004425048828,891.5,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,8.20159912109375e-05,891.5,2455669,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00020694732666015625,891.5,2456907,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,1015.3,2458145,0
17.253.13.136,10.193.107.99,443,57659,1290,7.104873657226562e-05,1015.3,2459383,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00010991096496582031,1015.3,2460621,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00022411346435546875,1015.3,2461859,0
17.253.13.136,10.193.107.99,443,57659,1290,7.390975952148438e-05,1015.3,2463097,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00029015541076660156,1042.4,2464335,0
17.253.13.136,10.193.107.99,443,57659,1290,7.581710815429688e-05,1166.2,2465573,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001380443572998047,1290.0,2466811,0
17.253.13.136,10.193.107.99,443,57659,1290,7.200241088867188e-05,1290.0,2468049,0
17.253.13.136,10.193.107.99,443,57659,1290,7.915496826171875e-05,1290.0,2469287,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00018095970153808594,1290.0,2470525,0
17.253.13.136,10.193.107.99,443,57659,363,5.1021575927734375e-05,1197.3,2471763,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011897087097167969,1197.3,2472074,0
17.253.13.136,10.193.107.99,443,57659,1290,7.390975952148438e-05,1197.3,2473312,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,1197.3,2474550,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00014400482177734375,1197.3,2475788,0
17.253.13.136,10.193.107.99,443,57659,1290,7.200241088867188e-05,1197.3,2477026,0
17.253.13.136,10.193.107.99,443,57659,1290,7.605552673339844e-05,1197.3,2478264,0
17.253.13.136,10.193.107.99,443,57659,1290,8.106231689453125e-05,1197.3,2479502,0
17.253.13.136,10.193.107.99,443,57659,1290,7.104873657226562e-05,1197.3,2480740,0
17.253.13.136,10.193.107.99,443,57659,1290,7.891654968261719e-05,1197.3,2481978,0
17.253.13.136,10.193.107.99,443,57659,1290,7.510185241699219e-05,1290.0,2483216,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00018787384033203125,1290.0,2484454,0
17.253.13.136,10.193.107.99,443,57659,1290,7.414817810058594e-05,1290.0,2485692,0
17.253.13.136,10.193.107.99,443,57659,1290,7.796287536621094e-05,1290.0,2486930,0
17.253.13.136,10.193.107.99,443,57659,1290,7.987022399902344e-05,1290.0,2488168,0
17.253.13.136,10.193.107.99,443,57659,1290,6.699562072753906e-05,1290.0,2489406,0
17.253.13.136,10.193.107.99,443,57659,1290,7.510185241699219e-05,1290.0,2490644,0
17.253.13.136,10.193.107.99,443,57659,1290,6.890296936035156e-05,1290.0,2491882,0
17.253.13.136,10.193.107.99,443,57659,1290,7.915496826171875e-05,1290.0,2493120,0
17.253.13.136,10.193.107.99,443,57659,1290,6.794929504394531e-05,1290.0,2494358,0
17.253.13.136,10.193.107.99,443,57659,1290,7.295608520507812e-05,1290.0,2495596,0
17.253.13.136,10.193.107.99,443,57659,1290,7.009506225585938e-05,1290.0,2496834,0
17.253.13.136,10.193.107.99,443,57659,1290,6.699562072753906e-05,1290.0,2516642,0
10.193.107.99,17.253.13.136,57659,443,52,3.981590270996094e-05,1166.2,9127,0
10.193.107.99,17.253.13.136,57659,443,52,3.314018249511719e-05,1042.4,9127,0
10.193.107.99,17.253.13.136,57659,443,64,3.0994415283203125e-05,919.8,9127,0
10.193.107.99,17.253.13.136,57659,443,64,3.0994415283203125e-05,797.2,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,7.486343383789062e-05,797.2,2498072,0
17.253.13.136,10.193.107.99,443,57659,1290,7.605552673339844e-05,797.2,2499310,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00020694732666015625,797.2,2500548,0
17.253.13.136,10.193.107.99,443,57659,1290,8.416175842285156e-05,797.2,2501786,0
17.253.13.136,10.193.107.99,443,57659,1290,7.104873657226562e-05,797.2,2503024,0
17.253.13.136,10.193.107.99,443,57659,1290,7.081031799316406e-05,797.2,2504262,0
17.253.13.136,10.193.107.99,443,57659,1290,7.605552673339844e-05,921.0,2505500,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001270771026611328,1044.8,2506738,0
10.193.107.99,17.253.13.136,57659,443,64,2.5033950805664062e-05,1044.8,9127,0
10.193.107.99,17.253.13.136,57659,443,64,2.193450927734375e-05,1044.8,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001919269561767578,1044.8,2507976,0
17.253.13.136,10.193.107.99,443,57659,1290,5.412101745605469e-05,1044.8,2509214,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00012493133544921875,1044.8,2510452,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1044.8,2511690,0
17.253.13.136,10.193.107.99,443,57659,1290,5.4836273193359375e-05,1044.8,2512928,0
17.253.13.136,10.193.107.99,443,57659,1290,8.20159912109375e-05,1044.8,2514166,0
17.253.13.136,10.193.107.99,443,57659,1290,6.008148193359375e-05,1044.8,2515404,0
10.193.107.99,17.253.13.136,57659,443,64,6.103515625e-05,922.2,9127,0
10.193.107.99,17.253.13.136,57659,443,64,2.5033950805664062e-05,922.2,9127,0
10.193.107.99,17.253.13.136,57659,443,52,2.193450927734375e-05,921.0,9127,0
10.193.107.99,17.253.13.136,57659,443,52,0.0001990795135498047,797.2,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,5.793571472167969e-05,797.2,2517880,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,797.2,2519118,0
17.253.13.136,10.193.107.99,443,57659,1290,5.698204040527344e-05,797.2,2520356,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,797.2,2521594,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00019502639770507812,797.2,2522832,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,797.2,2524070,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00010395050048828125,919.8,2525308,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1042.4,2526546,0
10.193.107.99,17.253.13.136,57659,443,52,3.0040740966796875e-05,1042.4,9127,0
10.193.107.99,17.253.13.136,57659,443,52,2.288818359375e-05,1042.4,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011610984802246094,1042.4,2527784,0
17.253.13.136,10.193.107.99,443,57659,1059,0.00017881393432617188,1019.3,2529022,0
10.193.107.99,17.253.13.136,57659,443,52,2.7179718017578125e-05,895.5,9127,0
10.193.107.99,17.253.13.136,57659,443,128,2.9802322387695312e-05,779.3,9127,0
17.253.13.136,10.193.107.99,443,57659,1290,5.507469177246094e-05,779.3,2530029,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011897087097167969,779.3,2531267,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00022602081298828125,779.3,2532505,0
17.253.13.136,10.193.107.99,443,57659,1290,5.91278076171875e-05,779.3,2533743,0
17.253.13.136,10.193.107.99,443,57659,1290,6.389617919921875e-05,903.1,2534981,0
17.253.13.136,10.193.107.99,443,57659,1290,7.700920104980469e-05,1026.9,2536219,0
17.253.13.136,10.193.107.99,443,57659,1290,6.389617919921875e-05,1026.9,2537457,0
10.193.107.99,17.253.13.136,57659,443,129,4.100799560546875e-05,933.9,9203,0
10.193.107.99,17.253.13.136,57659,443,52,2.5033950805664062e-05,933.9,9280,0
10.193.107.99,17.253.13.136,57659,443,52,2.6941299438476562e-05,926.3,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,926.3,2538695,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00012302398681640625,926.3,2539933,0
17.253.13.136,10.193.107.99,443,57659,1290,5.316734313964844e-05,926.3,2541171,0
17.253.13.136,10.193.107.99,443,57659,1290,5.4836273193359375e-05,926.3,2542409,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0002281665802001953,926.3,2543647,0
10.193.107.99,17.253.13.136,57659,443,52,2.6941299438476562e-05,802.5,9280,0
10.193.107.99,17.253.13.136,57659,443,52,2.288818359375e-05,678.7,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,5.316734313964844e-05,794.8,2544885,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00013399124145507812,918.6,2546123,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,1042.4,2547361,0
17.253.13.136,10.193.107.99,443,57659,1290,8.58306884765625e-05,1042.4,2548599,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1042.4,2549837,0
10.193.107.99,17.253.13.136,57659,443,52,2.5033950805664062e-05,918.6,9280,0
10.193.107.99,17.253.13.136,57659,443,52,7.295608520507812e-05,794.8,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00047397613525390625,794.8,2551075,0
17.253.13.136,10.193.107.99,443,57659,1290,5.316734313964844e-05,918.6,2552313,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1042.4,2553551,0
17.253.13.136,10.193.107.99,443,57659,1290,5.3882598876953125e-05,1042.4,2554789,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1042.4,2556027,0
17.253.13.136,10.193.107.99,443,57659,1290,5.412101745605469e-05,1042.4,2557265,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,1042.4,2558503,0
17.253.13.136,10.193.107.99,443,57659,1290,5.507469177246094e-05,1042.4,2559741,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1166.2,2560979,0
17.253.13.136,10.193.107.99,443,57659,1290,5.507469177246094e-05,1290.0,2562217,0
10.193.107.99,17.253.13.136,57659,443,52,3.0040740966796875e-05,1166.2,9280,0
10.193.107.99,17.253.13.136,57659,443,52,3.0040740966796875e-05,1042.4,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00015997886657714844,1042.4,2563455,0
17.253.13.136,10.193.107.99,443,57659,1280,6.008148193359375e-05,1041.4,2564693,0
10.193.107.99,17.253.13.136,57659,443,52,2.6941299438476562e-05,917.6,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,917.6,2565921,0
17.253.13.136,10.193.107.99,443,57659,1290,6.103515625e-05,917.6,2567159,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011587142944335938,917.6,2568397,0
17.253.13.136,10.193.107.99,443,57659,1290,5.793571472167969e-05,917.6,2569635,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,917.6,2570873,0
17.253.13.136,10.193.107.99,443,57659,1290,5.507469177246094e-05,1041.4,2572111,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1165.2,2573349,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001308917999267578,1165.2,2574587,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1166.2,2575825,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001609325408935547,1290.0,2577063,0
17.253.13.136,10.193.107.99,443,57659,1290,5.507469177246094e-05,1290.0,2578301,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1290.0,2579539,0
17.253.13.136,10.193.107.99,443,57659,1290,5.4836273193359375e-05,1290.0,2580777,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1290.0,2582015,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00011491775512695312,1290.0,2583253,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1290.0,2584491,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1290.0,2585729,0
17.253.13.136,10.193.107.99,443,57659,1290,4.9114227294921875e-05,1290.0,2586967,0
17.253.13.136,10.193.107.99,443,57659,1290,5.4836273193359375e-05,1290.0,2588205,0
17.253.13.136,10.193.107.99,443,57659,1290,4.9114227294921875e-05,1290.0,2589443,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1290.0,2590681,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00038313865661621094,1290.0,2591919,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,1290.0,2593157,0
17.253.13.136,10.193.107.99,443,57659,1290,5.078315734863281e-05,1290.0,2594395,0
17.253.13.136,10.193.107.99,443,57659,860,4.315376281738281e-05,1247.0,2595633,0
10.193.107.99,17.253.13.136,57659,443,52,2.8848648071289062e-05,1123.2,9280,0
10.193.107.99,17.253.13.136,57659,443,52,2.3126602172851562e-05,999.4,9280,0
10.193.107.99,17.253.13.136,57659,443,52,2.09808349609375e-05,875.6,9280,0
10.193.107.99,17.253.13.136,57659,443,52,2.193450927734375e-05,751.8,9280,0
10.193.107.99,17.253.13.136,57659,443,129,2.4080276489257812e-05,635.7,9280,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,635.7,2596441,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001621246337890625,635.7,2597679,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,635.7,2598917,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,635.7,2600155,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,678.7,2601393,0
17.253.13.136,10.193.107.99,443,57659,1290,5.602836608886719e-05,802.5,2602631,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,926.3,2603869,0
17.253.13.136,10.193.107.99,443,57659,1290,4.792213439941406e-05,1050.1,2605107,0
10.193.107.99,17.253.13.136,57659,443,129,2.5987625122070312e-05,1057.8,9357,0
10.193.107.99,17.253.13.136,57659,443,52,2.4080276489257812e-05,1050.1,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,1050.1,2606345,0
17.253.13.136,10.193.107.99,443,57659,1290,6.008148193359375e-05,1050.1,2607583,0
17.253.13.136,10.193.107.99,443,57659,1290,5.793571472167969e-05,1050.1,2608821,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1050.1,2610059,0
10.193.107.99,17.253.13.136,57659,443,52,2.7179718017578125e-05,926.3,9434,0
10.193.107.99,17.253.13.136,57659,443,52,2.384185791015625e-05,802.5,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,4.8160552978515625e-05,802.5,2611297,0
17.253.13.136,10.193.107.99,443,57659,1290,5.078315734863281e-05,802.5,2612535,0
17.253.13.136,10.193.107.99,443,57659,1290,4.9114227294921875e-05,918.6,2613773,0
17.253.13.136,10.193.107.99,443,57659,1290,5.3882598876953125e-05,1042.4,2615011,0
17.253.13.136,10.193.107.99,443,57659,1290,4.9114227294921875e-05,1042.4,2616249,0
10.193.107.99,17.253.13.136,57659,443,52,2.4080276489257812e-05,918.6,9434,0
10.193.107.99,17.253.13.136,57659,443,52,2.09808349609375e-05,794.8,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00020194053649902344,794.8,2617487,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,918.6,2618725,0
17.253.13.136,10.193.107.99,443,57659,1290,5.2928924560546875e-05,1042.4,2619963,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1042.4,2621201,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1042.4,2622439,0
17.253.13.136,10.193.107.99,443,57659,1290,5.698204040527344e-05,1042.4,2623677,0
17.253.13.136,10.193.107.99,443,57659,1290,4.792213439941406e-05,1042.4,2624915,0
17.253.13.136,10.193.107.99,443,57659,1290,5.793571472167969e-05,1042.4,2626153,0
17.253.13.136,10.193.107.99,443,57659,1290,5.412101745605469e-05,1166.2,2627391,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1290.0,2628629,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1290.0,2629867,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1290.0,2631105,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1290.0,2632343,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1290.0,2633581,0
17.253.13.136,10.193.107.99,443,57659,1290,4.696846008300781e-05,1290.0,2634819,0
10.193.107.99,17.253.13.136,57659,443,52,3.0040740966796875e-05,1166.2,9434,0
10.193.107.99,17.253.13.136,57659,443,52,2.3126602172851562e-05,1042.4,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,5.3882598876953125e-05,1042.4,2636057,0
17.253.13.136,10.193.107.99,443,57659,1290,0.0001220703125,1042.4,2637295,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1975250244140625e-05,1042.4,2638533,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1042.4,2639771,0
10.193.107.99,17.253.13.136,57659,443,52,3.2901763916015625e-05,918.6,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,918.6,2641009,0
17.253.13.136,10.193.107.99,443,57659,1290,4.982948303222656e-05,918.6,2642247,0
17.253.13.136,10.193.107.99,443,57659,1290,6.103515625e-05,918.6,2643485,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00018715858459472656,1042.4,2644723,0
17.253.13.136,10.193.107.99,443,57659,1290,5.2928924560546875e-05,1166.2,2645961,0
17.253.13.136,10.193.107.99,443,57659,1290,5.793571472167969e-05,1166.2,2647199,0
10.193.107.99,17.253.13.136,57659,443,52,2.5033950805664062e-05,1042.4,9434,0
17.253.13.136,10.193.107.99,443,57659,1290,4.792213439941406e-05,1042.4,2648437,0
17.253.13.136,10.193.107.99,443,57659,1290,0.00043320655822753906,1042.4,2649675,0
17.253.13.136,10.193.107.99,443,57659,1290,7.581710815429688e-05,1166.2,2650913,0
17.253.13.136,10.193.107.99,443,57659,1290,5.1021575927734375e-05,1166.2,2652151,0
17.253.13.136,10.193.107.99,443,57659,1290,4.8160552978515625e-05,1166.2,2653389,0
17.253.13.136,10.193.107.99,443,57659,1290,4.887580871582031e-05,1166.2,2654627,0
17.253.13.136,10.193.107.99,443,57659,1290,5.0067901611328125e-05,1166.2,2655865,0
