src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,is_malicious
10.193.107.99,17.248.201.69,57843,443,52,1.4066696166992188e-05,738.3,518,52,0
10.193.107.99,17.248.201.69,57843,443,52,1.1920928955078125e-05,686.6,518,52,0
10.193.107.99,17.248.201.69,57843,443,145,0.00028204917907714844,695.9,518,52,0
17.248.201.69,10.193.107.99,443,57843,103,2.5987625122070312e-05,577.2,6347,52,0
10.193.107.99,17.248.201.69,57843,443,52,0.00025010108947753906,577.2,611,52,0
10.193.107.99,17.248.201.69,57843,443,1158,5.793571472167969e-05,564.0,611,52,0
10.193.107.99,17.248.201.69,57843,443,1127,3.504753112792969e-05,547.7,1717,52,0
17.248.201.69,10.193.107.99,443,57843,52,1.6927719116210938e-05,509.5,6398,52,0
17.248.201.69,10.193.107.99,443,57843,1290,0.000492095947265625,509.5,6398,52,0
10.193.107.99,17.248.201.69,57843,443,52,2.002716064453125e-05,408.3,2792,52,0
17.248.201.69,10.193.107.99,443,57843,165,2.09808349609375e-05,419.6,7636,52,0
10.193.107.99,17.248.201.69,57843,443,52,0.00011682510375976562,419.6,2792,52,0
10.193.107.99,17.248.201.69,57843,443,1171,4.506111145019531e-05,522.2,2792,52,0
10.193.107.99,17.248.201.69,57843,443,1290,3.790855407714844e-05,640.9,3911,52,0
10.193.107.99,17.248.201.69,57843,443,279,2.5033950805664062e-05,663.6,5149,52,0
17.248.201.69,10.193.107.99,443,57843,52,1.811981201171875e-05,553.0,7749,52,0
17.248.201.69,10.193.107.99,443,57843,953,0.00021386146545410156,535.6,7749,52,0
10.193.107.99,17.248.201.69,57843,443,52,2.09808349609375e-05,535.6,5376,52,0
10.193.107.99,17.248.201.69,57843,443,1164,1.0015380382537842,523.0,5376,52,0
10.193.107.99,17.248.201.69,57843,443,1126,3.314018249511719e-05,630.4,6488,52,0
17.248.201.69,10.193.107.99,443,57843,52,1.8835067749023438e-05,619.1,8650,52,0
17.248.201.69,10.193.107.99,443,57843,997,1.001979112625122,713.6,8650,52,0
17.57.144.38,10.193.107.99,5223,57373,184,6.699562072753906e-05,614.9,1351,52,1
10.193.107.99,17.57.144.38,57373,5223,52,8.606910705566406e-05,491.1,2722,52,0
10.193.107.99,17.248.201.69,57843,443,52,4.696846008300781e-05,468.4,7562,52,0
10.193.107.99,17.57.144.38,57373,5223,84,4.601478576660156e-05,471.6,2722,52,0
17.57.144.38,10.193.107.99,5223,57373,184,4.1961669921875e-05,394.7,1483,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,394.7,2754,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.314018249511719e-05,286.7,2754,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.695487976074219e-05,179.3,1615,52,0
17.57.144.38,10.193.107.99,5223,57373,52,7.891654968261719e-05,179.3,1615,52,0
10.193.107.99,17.248.201.69,57843,443,1158,0.0002741813659667969,195.4,7562,52,0
10.193.107.99,17.248.201.69,57843,443,1127,8.797645568847656e-05,289.7,8668,52,0
10.193.107.99,17.248.201.69,57844,443,64,3.886222839355469e-05,290.9,0,64,0
17.248.201.69,10.193.107.99,443,57843,52,5.91278076171875e-05,290.9,9595,52,0
17.248.201.69,10.193.107.99,443,57844,60,6.794929504394531e-05,288.5,0,60,0
10.193.107.99,17.248.201.69,57844,443,52,3.2901763916015625e-05,275.3,1,52,0
10.193.107.99,17.248.201.69,57844,443,569,0.000286102294921875,327.0,1,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.600120544433594e-05,323.8,1,52,0
17.248.201.69,10.193.107.99,443,57844,1290,7.891654968261719e-05,447.6,1,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.314018249511719e-05,447.6,518,52,0
17.248.201.69,10.193.107.99,443,57844,1290,6.985664367675781e-05,460.8,1239,52,0
17.248.201.69,10.193.107.99,443,57844,1290,7.700920104980469e-05,477.1,2477,52,0
17.248.201.69,10.193.107.99,443,57844,434,0.0004961490631103516,514.1,3715,52,0
17.248.201.69,10.193.107.99,443,57844,1290,7.390975952148438e-05,637.9,4097,52,0
17.248.201.69,10.193.107.99,443,57844,1065,6.103515625e-05,738.4,5335,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.1948089599609375e-05,738.4,518,52,0
10.193.107.99,17.248.201.69,57844,443,52,0.00022602081298828125,686.7,518,52,0
17.248.201.69,10.193.107.99,443,57843,1290,7.104873657226562e-05,810.5,9595,52,0
17.248.201.69,10.193.107.99,443,57843,447,4.696846008300781e-05,726.2,10833,52,0
10.193.107.99,17.248.201.69,57843,443,52,3.886222839355469e-05,726.2,9743,52,0
10.193.107.99,17.248.201.69,57844,443,145,3.719329833984375e-05,611.7,518,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.1948089599609375e-05,487.9,6348,52,0
17.248.201.69,10.193.107.99,443,57844,103,3.2901763916015625e-05,454.8,6348,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.1948089599609375e-05,331.0,611,52,0
10.193.107.99,17.248.201.69,57844,443,1158,0.000347137451171875,340.3,611,52,0
10.193.107.99,17.248.201.69,57844,443,1127,7.104873657226562e-05,447.8,1717,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.3855438232421875e-05,447.8,6399,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.910064697265625e-05,324.0,6399,52,0
17.248.201.69,10.193.107.99,443,57844,1290,6.985664367675781e-05,408.3,6399,52,0
17.248.201.69,10.193.107.99,443,57844,447,5.221366882324219e-05,447.8,7637,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.3855438232421875e-05,438.5,2792,52,0
10.193.107.99,17.248.201.69,57844,443,52,0.00010395050048828125,438.5,2792,52,0
10.193.107.99,17.248.201.69,57843,443,1169,8.511543273925781e-05,545.1,9743,52,0
10.193.107.99,17.248.201.69,57843,443,1290,0.00018596649169921875,668.9,10860,52,0
10.193.107.99,17.248.201.69,57843,443,57,3.504753112792969e-05,558.8,12098,52,0
10.193.107.99,17.248.201.69,57844,443,1171,6.604194641113281e-05,563.2,2792,52,0
10.193.107.99,17.248.201.69,57844,443,1290,0.00019693374633789062,687.0,3911,52,0
10.193.107.99,17.248.201.69,57844,443,147,4.100799560546875e-05,696.5,5149,52,0
17.248.201.69,10.193.107.99,443,57843,52,8.392333984375e-05,572.7,11228,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.409385681152344e-05,533.2,8032,52,0
10.193.107.99,17.248.201.69,57845,443,64,3.2901763916015625e-05,534.4,0,64,0
17.248.201.69,10.193.107.99,443,57844,52,3.0994415283203125e-05,534.4,8032,52,0
17.248.201.69,10.193.107.99,443,57844,52,0.0002491474151611328,422.7,8032,52,0
10.193.107.99,17.248.201.69,57846,443,64,3.3855438232421875e-05,300.1,0,64,0
17.248.201.69,10.193.107.99,443,57845,60,0.00023317337036132812,300.4,0,60,0
10.193.107.99,17.248.201.69,57845,443,52,0.00031685829162597656,188.5,1,52,0
10.193.107.99,17.248.201.69,57845,443,569,0.0002589225769042969,116.4,1,52,0
17.248.201.69,10.193.107.99,443,57846,60,3.910064697265625e-05,107.7,0,60,0
17.248.201.69,10.193.107.99,443,57845,52,3.1948089599609375e-05,107.7,1,52,0
17.248.201.69,10.193.107.99,443,57845,1290,7.295608520507812e-05,231.5,1,52,0
17.248.201.69,10.193.107.99,443,57845,1290,0.0002841949462890625,354.1,1239,52,0
17.248.201.69,10.193.107.99,443,57845,1290,7.700920104980469e-05,477.9,2477,52,0
17.248.201.69,10.193.107.99,443,57845,434,0.0003459453582763672,516.1,3715,52,0
17.248.201.69,10.193.107.99,443,57845,1290,7.200241088867188e-05,638.7,4097,52,0
17.248.201.69,10.193.107.99,443,57845,1065,6.389617919921875e-05,739.2,5335,52,0
10.193.107.99,17.248.201.69,57846,443,52,3.314018249511719e-05,739.2,1,52,0
10.193.107.99,17.248.201.69,57846,443,569,4.982948303222656e-05,739.2,1,52,0
10.193.107.99,17.248.201.69,57845,443,52,3.409385681152344e-05,738.4,518,52,0
10.193.107.99,17.248.201.69,57845,443,52,3.1948089599609375e-05,738.4,518,52,0
17.248.201.69,10.193.107.99,443,57846,52,3.1948089599609375e-05,614.6,1,52,0
17.248.201.69,10.193.107.99,443,57846,1290,7.605552673339844e-05,614.6,1,52,0
10.193.107.99,17.248.201.69,57846,443,52,3.314018249511719e-05,490.8,518,52,0
17.248.201.69,10.193.107.99,443,57846,1290,7.486343383789062e-05,576.4,1239,52,0
17.248.201.69,10.193.107.99,443,57846,1290,7.104873657226562e-05,576.4,2477,52,0
17.248.201.69,10.193.107.99,443,57846,434,4.601478576660156e-05,513.3,3715,52,0
17.248.201.69,10.193.107.99,443,57846,1290,7.486343383789062e-05,637.1,4097,52,0
17.248.201.69,10.193.107.99,443,57846,1065,7.104873657226562e-05,686.7,5335,52,0
10.193.107.99,17.248.201.69,57846,443,52,3.314018249511719e-05,686.7,518,52,0
10.193.107.99,17.248.201.69,57846,443,52,2.9802322387695312e-05,686.7,518,52,0
17.248.201.69,10.193.107.99,443,57843,953,6.413459777832031e-05,776.8,11228,52,0
10.193.107.99,17.248.201.69,57843,443,52,3.2901763916015625e-05,653.0,12103,52,0
10.193.107.99,17.248.201.69,57845,443,145,3.719329833984375e-05,662.3,518,52,0
17.248.201.69,10.193.107.99,443,57845,103,3.4809112548828125e-05,543.6,6348,52,0
10.193.107.99,17.248.201.69,57845,443,52,3.0040740966796875e-05,419.8,611,52,0
10.193.107.99,17.248.201.69,57845,443,1171,0.00011706352233886719,493.5,611,52,0
10.193.107.99,17.248.201.69,57845,443,1290,6.890296936035156e-05,493.5,1730,52,0
10.193.107.99,17.248.201.69,57845,443,147,4.315376281738281e-05,401.7,2968,52,0
17.248.201.69,10.193.107.99,443,57845,52,4.601478576660156e-05,401.7,6399,52,0
10.193.107.99,17.248.201.69,57846,443,145,0.00012683868408203125,411.0,518,52,0
17.248.201.69,10.193.107.99,443,57846,52,5.0067901611328125e-05,320.9,6348,52,0
17.248.201.69,10.193.107.99,443,57846,103,3.790855407714844e-05,326.0,6348,52,0
17.248.201.69,10.193.107.99,443,57844,974,6.318092346191406e-05,408.9,8032,52,0
10.193.107.99,17.248.201.69,57846,443,52,3.600120544433594e-05,403.8,611,52,0
10.193.107.99,17.248.201.69,57846,443,1171,7.700920104980469e-05,515.7,611,52,0
10.193.107.99,17.248.201.69,57845,443,147,3.790855407714844e-05,413.3,2968,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.2901763916015625e-05,289.5,5244,52,0
10.193.107.99,17.248.201.69,57846,443,1290,7.700920104980469e-05,403.8,1730,52,0
10.193.107.99,17.248.201.69,57846,443,147,3.600120544433594e-05,413.3,2968,52,0
17.248.201.69,10.193.107.99,443,57845,52,3.314018249511719e-05,404.0,6399,52,0
17.248.201.69,10.193.107.99,443,57846,52,3.695487976074219e-05,404.0,6399,52,0
17.248.201.69,10.193.107.99,443,57845,64,3.2901763916015625e-05,400.1,6399,64,0
17.248.201.69,10.193.107.99,443,57846,52,0.0001430511474609375,307.9,6399,52,0
17.248.201.69,10.193.107.99,443,57846,52,3.695487976074219e-05,307.9,6399,52,0
17.248.201.69,10.193.107.99,443,57845,974,6.914138793945312e-05,288.2,6399,52,0
10.193.107.99,17.248.201.69,57845,443,52,9.799003601074219e-05,278.7,3063,52,0
17.248.201.69,10.193.107.99,443,57846,974,6.604194641113281e-05,370.9,6399,52,0
10.193.107.99,17.248.201.69,57846,443,52,8.58306884765625e-05,247.1,3063,52,0
10.193.107.99,17.57.144.38,57373,5223,92,5.009490013122559,241.6,2786,52,1
17.57.144.38,10.193.107.99,5223,57373,52,4.00543212890625e-05,241.6,1615,52,0
17.57.144.38,10.193.107.99,5223,57373,76,4.410743713378906e-05,244.0,1615,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,242.8,2826,52,0
10.193.107.99,17.248.201.69,57843,443,83,26.04492497444153,245.9,12103,52,0
10.193.107.99,17.248.201.69,57844,443,83,5.1975250244140625e-05,249.0,5244,52,0
10.193.107.99,17.248.201.69,57845,443,83,4.601478576660156e-05,159.9,3063,52,0
10.193.107.99,17.248.201.69,57846,443,83,3.504753112792969e-05,163.0,3063,52,0
10.193.107.99,17.248.201.69,57843,443,52,3.600120544433594e-05,70.8,12134,52,0
10.193.107.99,17.248.201.69,57844,443,52,7.700920104980469e-05,70.8,5275,52,0
10.193.107.99,17.248.201.69,57845,443,52,3.4809112548828125e-05,66.8,3094,52,0
10.193.107.99,17.248.201.69,57846,443,52,0.0002741813659667969,66.8,3094,52,0
17.248.201.69,10.193.107.99,443,57845,52,3.504753112792969e-05,64.4,7321,52,0
17.248.201.69,10.193.107.99,443,57844,52,0.00045299530029296875,64.4,8954,52,0
17.248.201.69,10.193.107.99,443,57845,52,3.3855438232421875e-05,61.3,7321,52,0
17.248.201.69,10.193.107.99,443,57843,52,3.0994415283203125e-05,58.2,12129,52,0
17.248.201.69,10.193.107.99,443,57843,52,3.0040740966796875e-05,55.1,12130,52,0
17.248.201.69,10.193.107.99,443,57846,52,3.0994415283203125e-05,52.0,7321,52,0
17.248.201.69,10.193.107.99,443,57846,52,3.695487976074219e-05,52.0,7321,52,0
17.248.201.69,10.193.107.99,443,57845,52,3.1948089599609375e-05,52.0,7322,52,0
17.248.201.69,10.193.107.99,443,57844,52,3.218650817871094e-05,52.0,8954,52,0
17.248.201.69,10.193.107.99,443,57846,52,2.9802322387695312e-05,52.0,7322,52,0
10.193.107.99,17.248.201.69,57844,443,52,3.0040740966796875e-05,52.0,5276,52,0
10.193.107.99,17.248.201.69,57845,443,52,0.00021910667419433594,52.0,3094,52,0
10.193.107.99,17.248.201.69,57843,443,52,4.1961669921875e-05,52.0,12134,52,0
10.193.107.99,17.248.201.69,57846,443,52,0.00015807151794433594,52.0,3094,52,0
17.57.144.38,10.193.107.99,5223,57373,339,24.0427188873291,80.7,1639,52,1
17.57.144.38,10.193.107.99,5223,57373,78,4.506111145019531e-05,83.3,1926,52,0
10.193.107.99,17.57.144.38,57373,5223,52,4.601478576660156e-05,83.3,2826,52,0
17.57.144.38,10.193.107.99,5223,57373,78,3.3855438232421875e-05,85.9,1926,52,0
10.193.107.99,17.57.144.38,57373,5223,64,3.123283386230469e-05,87.1,2826,64,0
10.193.107.99,17.57.144.38,57373,5223,84,3.3855438232421875e-05,90.3,2826,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0994415283203125e-05,90.3,1952,52,0
10.193.107.99,17.57.144.38,57373,5223,1290,8.0108642578125e-05,214.1,2858,52,0
10.193.107.99,17.57.144.38,57373,5223,862,6.103515625e-05,295.1,4096,52,0
10.193.107.99,17.57.144.38,57373,5223,395,4.57763671875e-05,329.4,4906,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.504753112792969e-05,300.7,1952,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.0994415283203125e-05,298.1,1952,52,0
17.57.144.38,10.193.107.99,5223,57373,52,2.9087066650390625e-05,298.1,1952,52,0
17.57.144.38,10.193.107.99,5223,57373,88,3.2901763916015625e-05,299.1,1952,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.0040740966796875e-05,297.9,5249,52,0
17.57.144.38,10.193.107.99,5223,57373,131,3.504753112792969e-05,302.6,1988,52,0
17.57.144.38,10.193.107.99,5223,57373,131,3.504753112792969e-05,310.5,2067,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,186.7,5249,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,105.7,5249,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0994415283203125e-05,74.6,5249,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.218650817871094e-05,77.8,5281,52,0
17.57.144.38,10.193.107.99,5223,57373,131,0.00010585784912109375,85.7,2146,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.0994415283203125e-05,85.7,5313,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.1948089599609375e-05,85.3,5313,52,0
17.57.144.38,10.193.107.99,5223,57373,52,6.008148193359375e-05,85.3,2225,52,0
17.57.144.38,10.193.107.99,5223,57373,131,6.198883056640625e-05,85.3,2225,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.0040740966796875e-05,77.4,5345,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0994415283203125e-05,80.6,5345,52,0
17.57.144.38,10.193.107.99,5223,57373,159,3.504753112792969e-05,91.3,2304,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,88.1,5377,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0040740966796875e-05,88.1,5377,52,0
17.57.144.38,10.193.107.99,5223,57373,52,6.008148193359375e-05,80.2,2411,52,0
17.57.144.38,10.193.107.99,5223,57373,159,3.3855438232421875e-05,90.9,2411,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.0040740966796875e-05,87.7,5409,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0994415283203125e-05,90.9,5409,52,0
17.57.144.38,10.193.107.99,5223,57373,52,1.0012600421905518,83.0,2518,52,1
10.193.107.99,17.248.201.65,57847,443,64,5.1975250244140625e-05,84.2,0,64,0
17.248.201.65,10.193.107.99,443,57847,60,3.910064697265625e-05,81.8,0,60,0
10.193.107.99,17.248.201.65,57847,443,52,3.3855438232421875e-05,71.1,1,52,0
10.193.107.99,17.248.201.65,57847,443,569,6.103515625e-05,122.8,1,52,0
17.248.201.65,10.193.107.99,443,57847,52,4.887580871582031e-05,119.6,1,52,0
17.248.201.65,10.193.107.99,443,57847,1290,8.320808410644531e-05,243.4,1,52,0
17.248.201.65,10.193.107.99,443,57847,1290,7.200241088867188e-05,356.5,1239,52,0
17.248.201.65,10.193.107.99,443,57847,1290,6.985664367675781e-05,480.3,2477,52,0
17.248.201.65,10.193.107.99,443,57847,434,4.8160552978515625e-05,515.3,3715,52,0
17.248.201.65,10.193.107.99,443,57847,1290,7.081031799316406e-05,639.1,4097,52,0
17.248.201.65,10.193.107.99,443,57847,734,5.412101745605469e-05,706.1,5335,52,0
10.193.107.99,17.248.201.65,57847,443,52,3.2901763916015625e-05,705.3,518,52,0
10.193.107.99,17.248.201.65,57847,443,52,3.409385681152344e-05,705.3,518,52,0
10.193.107.99,17.248.201.65,57848,443,64,3.0994415283203125e-05,654.8,0,64,0
17.248.201.65,10.193.107.99,443,57848,60,3.1948089599609375e-05,655.6,0,60,0
10.193.107.99,17.248.201.65,57848,443,52,3.2901763916015625e-05,531.8,1,52,0
10.193.107.99,17.248.201.65,57848,443,569,4.7206878662109375e-05,459.7,1,52,0
17.248.201.65,10.193.107.99,443,57848,52,3.1948089599609375e-05,335.9,1,52,0
17.248.201.65,10.193.107.99,443,57848,1290,7.104873657226562e-05,421.5,1,52,0
17.248.201.65,10.193.107.99,443,57848,1290,0.00011682510375976562,421.5,1239,52,0
17.248.201.65,10.193.107.99,443,57848,1290,9.107589721679688e-05,477.1,2477,52,0
17.248.201.65,10.193.107.99,443,57848,434,5.698204040527344e-05,515.3,3715,52,0
17.248.201.65,10.193.107.99,443,57848,1290,7.295608520507812e-05,639.1,4097,52,0
17.248.201.65,10.193.107.99,443,57848,734,6.008148193359375e-05,706.1,5335,52,0
10.193.107.99,17.248.201.65,57848,443,52,7.891654968261719e-05,705.3,518,52,0
10.193.107.99,17.248.201.65,57848,443,52,3.218650817871094e-05,705.3,518,52,0
10.193.107.99,17.248.201.65,57847,443,116,3.695487976074219e-05,660.0,518,52,0
17.248.201.65,10.193.107.99,443,57847,339,4.601478576660156e-05,688.7,6017,52,0
17.248.201.65,10.193.107.99,443,57847,339,4.291534423828125e-05,593.6,6304,52,0
17.248.201.65,10.193.107.99,443,57847,114,4.291534423828125e-05,476.0,6591,52,0
10.193.107.99,17.248.201.65,57847,443,1157,6.604194641113281e-05,462.7,582,52,0
10.193.107.99,17.248.201.65,57847,443,52,3.314018249511719e-05,424.5,1687,52,0
10.193.107.99,17.248.201.65,57848,443,116,3.4809112548828125e-05,307.1,518,52,0
17.248.201.65,10.193.107.99,443,57847,83,3.409385681152344e-05,242.0,6653,52,0
10.193.107.99,17.248.201.65,57847,443,83,3.790855407714844e-05,245.1,1687,52,0
10.193.107.99,17.248.201.65,57848,443,1290,7.200241088867188e-05,368.9,582,52,0
10.193.107.99,17.248.201.65,57848,443,499,4.9114227294921875e-05,407.2,1820,52,0
17.248.201.65,10.193.107.99,443,57848,339,4.291534423828125e-05,407.2,6017,52,0
17.248.201.65,10.193.107.99,443,57848,339,4.1961669921875e-05,407.2,6304,52,0
17.248.201.65,10.193.107.99,443,57848,114,3.504753112792969e-05,407.2,6591,52,0
17.248.201.65,10.193.107.99,443,57848,52,3.600120544433594e-05,296.7,6653,52,0
17.248.201.65,10.193.107.99,443,57848,83,3.0994415283203125e-05,299.8,6653,52,0
10.193.107.99,17.248.201.65,57848,443,52,3.314018249511719e-05,293.4,2267,52,0
10.193.107.99,17.248.201.65,57848,443,52,2.9802322387695312e-05,290.3,2267,52,0
10.193.107.99,17.248.201.65,57848,443,52,3.719329833984375e-05,287.2,2267,52,0
10.193.107.99,17.248.201.65,57848,443,83,3.3855438232421875e-05,166.5,2267,52,0
17.248.201.65,10.193.107.99,443,57847,52,3.0040740966796875e-05,121.8,6684,52,0
17.248.201.65,10.193.107.99,443,57848,52,2.9087066650390625e-05,93.1,6684,52,0
17.248.201.65,10.193.107.99,443,57847,516,4.482269287109375e-05,110.8,6684,52,0
10.193.107.99,17.248.201.65,57847,443,52,3.0040740966796875e-05,104.6,1718,52,0
10.193.107.99,17.248.201.65,57847,443,91,3.314018249511719e-05,108.5,1718,52,0
10.193.107.99,17.248.201.65,57847,443,76,3.0040740966796875e-05,107.8,1757,52,0
17.248.201.65,10.193.107.99,443,57848,585,4.696846008300781e-05,161.1,6684,52,0
10.193.107.99,17.248.201.65,57848,443,52,3.0994415283203125e-05,161.1,2298,52,0
10.193.107.99,17.248.201.65,57848,443,91,3.0040740966796875e-05,165.0,2298,52,0
10.193.107.99,17.248.201.65,57848,443,76,5.3882598876953125e-05,164.3,2337,52,0
17.248.201.65,10.193.107.99,443,57847,52,3.1948089599609375e-05,164.3,7148,52,0
17.248.201.65,10.193.107.99,443,57847,52,2.9087066650390625e-05,164.3,7148,52,0
17.248.201.65,10.193.107.99,443,57848,52,3.0040740966796875e-05,117.9,7217,52,0
17.248.201.65,10.193.107.99,443,57848,52,2.8848648071289062e-05,117.9,7217,52,0
10.193.107.99,17.248.201.65,57847,443,52,3.0040740966796875e-05,114.0,1782,52,0
10.193.107.99,17.248.201.65,57848,443,52,2.9087066650390625e-05,111.6,2362,52,0
10.193.107.99,17.57.144.38,57373,5223,92,4.007178068161011,62.3,5441,52,1
17.57.144.38,10.193.107.99,5223,57373,52,7.081031799316406e-05,62.3,2518,52,0
17.57.144.38,10.193.107.99,5223,57373,76,3.218650817871094e-05,60.8,2518,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.1948089599609375e-05,58.4,5481,52,0
17.57.144.38,10.193.107.99,5223,57373,184,1.0020699501037598,71.6,2542,52,1
17.57.144.38,10.193.107.99,5223,57373,78,4.00543212890625e-05,74.2,2674,52,0
10.193.107.99,17.57.144.38,57373,5223,52,9.202957153320312e-05,74.2,5481,52,0
10.193.107.99,17.57.144.38,57373,5223,84,5.2928924560546875e-05,77.4,5481,52,0
17.57.144.38,10.193.107.99,5223,57373,52,4.38690185546875e-05,77.4,2700,52,0
10.193.107.99,17.248.201.70,57849,443,64,0.00011920928955078125,78.6,0,64,0
17.248.201.70,10.193.107.99,443,57849,60,3.790855407714844e-05,75.4,0,60,0
10.193.107.99,17.248.201.70,57849,443,52,3.695487976074219e-05,75.4,1,52,0
10.193.107.99,17.248.201.70,57849,443,569,6.008148193359375e-05,124.7,1,52,0
